Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Hall,Newcastle United,Newcastle United,LB,20,18000000,30/06/2026,12,975,0,0.04,1,1.24,16.43,48.88,England,England,left,179,69,no,8.95,8.77,49.47,2.58,53.57,0.28,0.36,0.83,4.34,5.6,0.46,3,0.28,0,0,0.92,0,0,0,0,0,0,2,0.18,0,0,0.09,2.03,13.64,1.85,15,0.18,0,0.65,0.74,87.5,2.86,41.94,1.11,1.11,0.28,38.68,0.55,0.55,51.42,83.66,22.62,79.18,7.2,92.31,14.68,86.16,45.88,89.34,3.51,50,18.11,31.9,0.11,0.83,0,0,0.18,0,0.18,5.82,79.37,1.75,36.84,0.65,57.14,0.65,0.28,9.97,67.59,0,,0,,0,0,0,0,,,0.74,,,0.65,0.09,0,2.12,0,0
L. Kelly,Newcastle United,Newcastle United,"LB, LCB",26,18000000,30/06/2029,8,343,0,0.45,1,0.13,18.1,53.62,England,England,left,190,86,no,13.12,9.18,57.14,3.67,50,0.26,0.35,0.26,7.61,10.24,1.05,2,0.52,0,0,0.26,0,0,0,0.12,0,0,2,0.52,0,0,0.26,0.26,100,0.26,100,0,0,0,0.79,0,3.15,25,0.52,0,0,25.98,0.26,1.31,37.78,83.33,15.48,66.1,4.46,100,13.64,96.15,32.8,91.2,4.72,27.78,23.45,29.01,0.03,0.26,0,0,0,0,0.26,3.67,64.29,0.52,50,0,0,0,0.26,5.77,54.55,0,,0,,0,0,0,0,,,2.36,,,0.26,0,0,0,0,0
I. Sarr,Crystal Palace,Crystal Palace,"RW, RWF, LWF",26,18000000,30/06/2029,12,635,1,3.14,1,1.18,17.15,45.45,Senegal,Senegal,right,185,76,no,5.39,3.54,68,3.54,36,0,0,0.14,2.98,3.46,0.57,1,0.14,0,0,3.97,0.14,1,0.14,0.45,0,0,14,1.98,64.29,7.143,0.14,3.12,22.73,0,0,2.98,23.81,0.43,3.4,54.17,6.94,46.94,4.25,1.98,0.71,15.17,2.41,1.56,22.68,71.25,5.81,56.1,4.82,94.12,7.65,66.67,18.99,80.6,0.71,20,16.01,13.37,0.17,0.99,0,0,0.28,50,0.57,1.13,62.5,2.83,40,0.28,50,1.28,0.85,1.98,71.43,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0,0,0
E. Ünal,Bournemouth,Bournemouth,"CF, AMF, LDMF",27,18000000,30/06/2028,9,220,0,0.73,1,0.17,26.18,34.38,Türkiye,Türkiye,right,187,75,no,2.05,3.27,37.5,8.18,45,0.41,0.54,0,0.41,0.54,0.82,1,0.41,0,0,2.45,0,0,0,0.3,0,0,7,2.86,28.57,0,0.41,0.82,50,0.41,100,0.41,0,0,1.64,50,9.82,20.83,3.68,0.82,0,12.27,2.05,1.23,13.91,79.41,4.09,80,4.09,90,3.68,55.56,12.68,83.87,0.41,0,13.84,4.69,0.07,0.82,0,0,0.41,100,0.41,0.41,0,2.05,80,0.41,100,2.05,0.41,1.23,100,0,,0,,0,0,0,0,,,0,,,0.41,0.41,0,0,0,0
J. van Hecke,Brighton,Brighton,RCB,24,18000000,30/06/2027,10,924,0,0.21,1,0.27,9.94,57.84,Netherlands,Netherlands,right,189,78,no,6.33,3.02,70.97,4.48,50,0.29,0.41,0.49,3.9,5.41,0.39,3,0.29,0,0,0.49,0,0,0,0.02,0,0,4,0.39,25,0,0.1,0.29,100,0,0,0.29,100,0,0.1,100,0.88,77.78,0.49,2.63,0.1,45.68,0.39,0.29,58.83,93.38,23.57,86.78,3.99,100,26.4,98.52,52.31,95.9,6.23,71.88,20.63,38.82,0.03,0.19,0,0,0.1,0,0.29,8.77,81.11,0.68,57.14,0.58,16.67,0,0.29,10.62,88.07,0,,0,,0,0,0,0,,,2.63,,,0,0,0,0,0,0
G. Rutter,Brighton,Brighton,"CF, AMF, RW",22,18000000,30/06/2028,11,725,2,2.86,2,1.7,25.32,44.12,France,"France, Martinique",left,182,83,no,6.08,6.83,49.09,3.1,60,0.37,0.52,0,2.36,3.29,2.36,2,0.25,0,0,3.85,0.25,2,0.25,0.35,1,0.12,20,2.48,25,10,0.25,0.87,14.29,0,0,0.87,14.29,0.12,5.09,58.54,12.79,40.78,3.35,2.36,0.62,13.78,0.99,1.61,19.86,73.75,6.95,69.64,3.72,86.67,5.21,78.57,18.25,76.19,0.74,83.33,17.63,13.91,0.21,0.87,0,0,0.62,20,0.37,2.73,59.09,2.98,58.33,0.74,33.33,1.74,0.12,3.23,88.46,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Nørgaard,Brentford,Brentford,"RDMF, DMF, RCMF",30,18000000,30/06/2025,10,890,1,0.82,0,0.18,15.17,47.33,Denmark,Denmark,right,187,77,no,7.99,5.46,55.56,2.73,51.85,0.3,0.36,0.61,4.65,5.52,1.42,2,0.2,1,0.1,0.71,0.1,1,0.1,0.08,0,0,10,1.01,40,10,0,0.3,33.33,0,0,0.1,100,0,0.51,40,3.24,40.63,1.21,0.2,0,26.49,0.4,1.01,38.53,84.25,13.35,69.7,7.69,93.42,11.12,89.09,34.58,90.06,3.64,33.33,17.46,35.67,0.02,0.4,0.1,0,0,0,0.1,5.87,65.52,0.91,33.33,0.4,0,0.2,0.1,4.55,53.33,0,,0,,0,0,0,0,,,1.52,,,0,0,0,0,0,0
J. Harrison,Everton,Everton,"RAMF, RW",28,18000000,30/06/2028,11,688,0,0.91,0,0.82,20.01,47.06,England,England,left,175,70,yes,5.63,5.89,55.56,1.05,37.5,0.13,0.14,0,2.22,2.38,0.26,0,0,0,0,4.19,0,0,0,0.12,0,0,9,1.18,22.22,0,0,3.4,30.77,0,0,3.4,30.77,0.65,3.92,60,10.73,43.9,2.62,2.49,0.26,16.09,2.49,1.7,23.15,71.75,5.89,53.33,5.76,88.64,6.41,63.27,18.84,79.86,1.05,62.5,15.92,12.23,0.11,0.78,0.13,0,0.52,100,0.39,1.96,66.67,3.14,41.67,0.65,80,1.05,1.05,5.1,69.23,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
T. Partey,Arsenal,Arsenal,"DMF, RB, RCMF",31,18000000,30/06/2025,12,1120,2,0.35,0,0.2,14.46,57.78,Ghana,Ghana,right,185,77,no,8.28,7.31,62.64,1.77,72.73,0.32,0.42,0.56,3.38,4.44,1.45,2,0.16,0,0,0.8,0.16,2,0.16,0.03,0,0,8,0.64,37.5,25,0,0.24,100,0.08,100,0.16,100,0.08,0.32,50,2.81,48.57,0.56,0.32,0,36.72,0.24,1.21,48.7,90.43,14.3,81.46,9,97.32,17.28,95.35,45.8,92.81,2.65,48.48,16.78,27.2,0.02,0.32,0,0.08,0.32,50,0.08,6.27,80.77,2.09,65.38,0.56,28.57,0.96,0.24,6.75,78.57,0,,0,,0,0,0,0,,,1.45,,,0,0,0,0,0,0
A. Diallo,Manchester United,Manchester United,"RAMF, RW, RWB",22,18000000,30/06/2025,10,636,1,0.91,2,1.76,20.94,50.68,Côte d'Ivoire,"Côte d'Ivoire, Italy",left,173,72,no,5.38,5.52,69.23,1.56,54.55,0.14,0.2,0,1.42,2.04,0.99,2,0.28,0,0,4.39,0.14,1,0.14,0.13,0,0,14,1.98,28.57,7.143,0.28,1.42,60,0.14,0,1.27,66.67,0.14,4.67,57.58,11.04,39.74,4.67,6.08,0.99,32.69,1.84,0.71,38.92,86.91,5.66,85,12.88,90.11,11.32,83.75,35.52,89.24,1.98,64.29,15.76,26.24,0.25,2.12,0,0.14,0.42,66.67,0.85,1.7,83.33,3.25,69.57,0.57,100,2.12,0.99,4.1,75.86,0,,0,,0,0,0,0,,,0.14,,,0.28,0,0,1.42,0,0
L. Sinisterra,Bournemouth,Bournemouth,"CF, LAMF, LB",25,17000000,30/06/2027,8,263,1,1.26,1,1.03,29.77,33.33,Colombia,Colombia,right,172,70,no,4.45,7.19,42.86,4.11,41.67,0,0,0,1.37,2.03,1.03,0,0,0,0,5.13,0.34,1,0.34,0.43,1,0.34,11,3.76,45.45,9.091,0.34,2.05,33.33,1.71,20,0.34,100,1.03,8.21,33.33,15.06,29.55,5.48,3.08,0.34,17.79,2.4,0.68,22.93,79.1,5.82,70.59,5.13,86.67,6.84,75,20.19,84.75,0.68,50,15.17,6.42,0.35,2.05,0,0,0,0,0.68,2.05,100,2.4,42.86,0,0,1.03,0.68,3.42,70,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
N. Williams,Nottingham Forest,Nottingham Forest,"RB, LB",23,17000000,30/06/2026,10,485,0,0.71,0,0.38,19.86,49.53,Wales,Wales,right,183,72,no,12.06,9.84,60.38,1.86,70,0.74,0.88,0.74,5.38,6.4,0.93,3,0.56,0,0,1.86,0,0,0,0.13,0,0,9,1.67,33.33,0,0,1.86,40,0.74,25,0.93,60,0.56,1.86,30,5.75,32.26,2.23,1.67,0.56,15.77,0.37,0.93,23.2,78.4,8.91,70.83,4.64,92,5.38,82.76,18.37,84.85,3.15,64.71,19.46,28.32,0.07,0.74,0,0,0,0,0.37,2.04,81.82,1.48,75,0.37,100,0.74,0.56,5.01,62.96,0,,0,,0,0,0,0,,,0.37,,,0,0,0,0,0,0
N. Domínguez,Nottingham Forest,Nottingham Forest,"LDMF, RAMF, LCMF",26,17000000,30/06/2028,10,655,0,1.36,0,0.02,16.35,55.46,Argentina,"Argentina, Italy",right,179,73,no,12.78,9.07,65.15,2.47,50,0.41,0.48,0.55,6.46,7.46,1.65,3,0.41,0,0,1.1,0,0,0,0.19,0,0,9,1.24,33.33,0,0,0.41,33.33,0.41,33.33,0,0,0.14,0.69,60,2.75,45,1.1,0.41,0.27,28.72,0.14,0.96,42.73,87.46,14.15,79.61,8.79,98.44,11.13,90.12,40.12,90.07,2.34,52.94,14.33,22.66,0,0.14,0,0,0.14,100,0,6.05,84.09,0.41,100,0.14,100,0.41,0,5.22,57.89,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0,0,0
H. Wilson,Fulham,Fulham,"RAMF, RW, AMF",27,17000000,30/06/2026,8,162,3,0.48,0,0,11.11,35,Wales,"Wales, England",left,173,70,no,2.22,2.78,60,2.22,25,0,0,0,0.56,0.97,1.11,2,1.11,0,0,2.22,1.67,3,1.67,0.27,1,0.56,5,2.78,60,60,0,0,0,0,0,0,0,0,1.67,33.33,4.44,25,7.22,1.11,1.11,25.56,2.22,1.67,28.33,84.31,7.22,69.23,10,83.33,5.56,100,26.11,87.23,2.22,50,17.7,12.55,0,0,0,0,0,0,0,3.33,66.67,1.11,100,0,0,1.11,0,2.78,80,0,,0,,0,0,0,0,,,0,,,2.22,0,0,2.22,0,0
T. Werner,Tottenham Hotspur,Tottenham Hotspur,"LW, LWF",28,17000000,30/06/2026,9,325,0,0.65,2,0.73,15.51,51.79,Germany,Germany,right,180,75,yes,4.98,2.22,87.5,0.55,0,0,0,0.28,3.05,5.79,0.55,0,0,0,0,7.48,0,0,0,0.18,0,0,5,1.38,40,0,0.55,6.37,30.43,5.82,28.57,0.55,50,0.55,8.58,58.06,11.08,47.5,5.26,4.98,1.38,28.25,1.66,0.55,35.72,69.77,8.03,65.52,10.52,86.84,13.02,61.7,28.25,80.39,1.11,25,18.58,10.49,0.2,0.83,0,0.28,0,0,0.83,0.55,50,7.48,44.44,0,0,2.22,2.22,6.92,84,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Hinshelwood,Brighton,Brighton,"LB, LDMF, RCMF",19,16000000,30/06/2028,10,925,1,0.78,0,0.56,10.9,51.79,England,England,right,181,73,no,6.91,5.74,67.8,1.95,30,0.19,0.27,0.19,2.82,3.92,0.78,2,0.19,0,0,0.78,0.1,1,0.1,0.08,1,0.1,7,0.68,42.86,14.286,0,1.07,36.36,0.88,44.44,0.1,0,0.49,0.39,25,1.36,28.57,1.26,0.97,0.19,32.3,0.78,0.29,41.64,87.38,11.87,77.87,8.27,95.29,14.21,90.41,37.36,91.93,3.21,51.52,16.55,32.43,0.05,0.58,0.19,0,0,0,0.1,3.5,77.78,1.65,52.94,0,0,0.58,0.39,4.86,72,0,,0,,0,0,0,0,,,1.36,,,0.88,0,0,0.78,0,0
A. Armstrong,Southampton,Southampton,"CF, RW, LW",27,16000000,30/06/2027,9,603,2,3.14,1,0.47,10,28.36,England,England,right,172,69,no,2.99,2.69,50,0.9,0,0.45,0.71,0,1.19,1.89,1.19,3,0.45,0,0,2.09,0.3,2,0.3,0.47,0,0,17,2.54,35.29,11.765,0.15,1.64,45.45,0.45,33.33,1.19,50,0.15,2.09,21.43,4.78,15.63,3.88,1.34,0,18.51,1.64,0.3,21.19,83.8,3.28,63.64,8.51,98.25,4.33,72.41,18.81,88.1,0.75,60,14.55,9.96,0.07,0.6,0,0,0,0,0.3,0.3,0,1.64,63.64,0.3,0,1.04,0.75,2.39,68.75,0,,0,,0,0,0,0,,,0.45,,,0.15,0,0,0,1,0
N. Pope,Newcastle United,Newcastle United,GK,32,16000000,30/06/2026,12,1213,0,0,0,0,0.37,80,England,England,right,191,76,no,2.23,0,0,0.3,100,0,0,0,2.23,2.88,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,9.94,0,0,14.99,81.68,6.31,61.18,0,0,8.09,98.17,10.09,97.79,4.82,49.23,31.48,47.31,0,0,0,0,0,0,0,1.11,20,0.15,0,0.07,0,0,0,2.52,67.65,13,0.96,62,4.6,3,79.03,16.03,1.19,3.03,0.225,0,2.08,0.3,,,,0,0,0
C. Bassey,Fulham,Fulham,LCB,24,16000000,30/06/2027,12,1191,0,0.33,0,0,13,57.56,England,"England, Nigeria",left,185,76,no,7.93,4.91,80,2.64,37.14,0.3,0.42,0.76,3.7,5.09,0.68,4,0.3,0,0,0.6,0,0,0,0.03,0,0,5,0.38,40,0,0,0.08,0,0.08,0,0,0,0,0.6,75,2.64,40,0.3,1.06,0.15,40.28,0.23,0.91,53.43,91.09,20.93,82.31,3.4,97.78,22.82,98.01,48.29,94.52,5.06,59.7,20.1,42.41,0,0,0.08,0,0,0,0,5.44,73.61,0.3,25,0.08,0,0.08,0,7.78,71.84,0,,0,,0,0,0,0,,,2.72,,,0,0,0,0,0,0
W. Ndidi,Leicester City,Leicester City,"AMF, LDMF, RDMF",27,16000000,30/06/2027,12,1070,0,1.39,3,0.92,21.53,46.48,Nigeria,Nigeria,right,183,74,no,11.86,9.59,62.28,3.28,48.72,0.34,0.41,0.76,5.55,6.73,1.85,4,0.34,0,0,1.09,0,0,0,0.12,0,0,10,0.84,50,0,0.25,1.26,13.33,0.76,22.22,0.42,0,0.08,1.01,41.67,5.8,30.43,2.02,0.76,0.34,22.63,0.59,0.59,33.98,84.9,9.17,71.56,8.24,95.92,9,85.05,30.03,90.48,2.69,56.25,15.36,27.52,0.08,0.5,0,0.08,0.17,50,0.34,3.95,80.85,1.35,31.25,0.59,57.14,0.59,0.17,4.12,61.22,0,,0,,0,0,0,0,,,0.5,,,0,0,0,0,0,0
K. Ajer,Brentford,Brentford,"LB, RB",26,15000000,30/06/2028,8,693,0,0.18,0,0,15.06,53.45,Norway,Norway,right,196,84,no,7.53,5.84,66.67,2.47,47.37,0.52,0.63,0,3.12,3.75,0.65,3,0.39,0,0,1.43,0,0,0,0.02,0,0,1,0.13,100,0,0,0.78,16.67,0.13,0,0.65,20,0,1.82,50,5.32,41.46,0.65,2.6,1.56,24.94,2.08,0.39,34.03,81.68,15.32,74.58,5.06,97.44,8.31,85.94,30.26,84.98,2.99,65.22,19.32,32.57,0,0,0,0,0.26,100,0,4.42,67.65,0.91,57.14,0.26,100,0.39,0.13,6.23,66.67,0,,0,,0,0,0,0,,,0.52,,,0,0,0,0,0,0
H. Reed,Fulham,Fulham,"AMF, RCMF, RDMF",29,15000000,30/06/2027,8,105,0,0.03,0,0.11,21.43,48,England,England,right,181,72,no,10.29,12.86,46.67,3.43,50,0.86,1.25,0,3.43,5,4.29,2,1.71,0,0,0,0,0,0,0.02,0,0,1,0.86,0,0,0,2.57,0,0,0,2.57,0,0,0,0,1.71,50,2.57,0.86,0,18.86,0,1.71,31.71,78.38,9.43,81.82,8.57,100,5.14,66.67,27.43,84.38,1.71,100,16.62,6.76,0.1,0.86,0,0,0,0,0,1.71,100,1.71,0,0,0,0,0,0.86,100,0,,0,,0,0,0,0,,,0,,,1.71,0,0,0.86,0,0
N. Milenkovi?,Nottingham Forest,Nottingham Forest,RCB,27,15000000,30/06/2029,11,1111,0,1.06,1,0.03,10.86,60.45,Serbia,Serbia,right,195,90,no,5.51,3,67.57,4.62,52.63,0,0,0.65,3.48,3.85,0.24,1,0.08,0,0,0.16,0,0,0,0.09,0,0,5,0.41,20,0,0.08,0,0,0,0,0,0,0,0.24,33.33,0.49,50,0.65,0.24,0,15.47,0,0.08,25.44,89.81,9.32,80.87,1.62,100,12.15,98,22.44,93.14,3,64.86,21.22,33.09,0,0.08,0,0,0,0,0,1.94,70.83,0.16,50,0,0,0.24,0,3.73,65.22,0,,0,,0,0,0,0,,,1.13,,,0,0,0,0,0,0
?. Gündo?an,Manchester City,Manchester City,"LCMF, LDMF, AMF",34,15000000,30/06/2025,11,789,0,1.04,1,0.82,11.86,38.46,Germany,Germany,right,180,80,no,3.76,3.54,51.61,1.14,40,0,0,0,1.94,3.25,0.8,0,0,0,0,2.05,0,0,0,0.12,0,0,12,1.37,25,0,0.11,1.6,35.71,1.03,44.44,0.57,20,0.34,1.48,61.54,4.9,39.53,2.85,1.25,0.46,45.63,0.8,1.14,55.55,93.02,10.49,88.04,15.4,99.26,18.59,93.87,51.9,95.16,2.05,83.33,16.27,24.34,0.09,1.83,0,0.11,0.46,50,0.23,5.13,93.33,2.97,61.54,0.68,50,2.05,0.57,4.9,86.05,0,,0,,0,0,0,0,,,2.62,,,0.57,0.11,0,3.19,0,0
J. Philogene,Aston Villa,Aston Villa,"RAMF, LAMF, RW",22,15000000,30/06/2029,8,261,0,0.24,0,0.02,18.62,40.74,England,"England, Dominica",right,179,67,no,5.17,6.55,47.37,1.72,20,0,0,0,2.07,3.21,3.45,2,0.69,1,0.34,2.07,0,0,0,0.08,0,0,3,1.03,0,0,0,1.38,25,0.34,0,1.03,33.33,0,3.45,50,8.28,41.67,2.07,2.07,0.34,12.41,1.38,2.07,16.9,71.43,3.45,50,5.86,100,3.45,60,15.17,77.27,0.34,0,15.33,8.86,0.01,0.34,0,0,0,0,0,0.69,100,1.03,33.33,0,0,0.34,0.34,2.41,42.86,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Rogers,Aston Villa,Aston Villa,"AMF, CF, LW",22,15000000,30/06/2030,12,1087,3,2.99,2,1.27,20.53,38.31,England,England,right,185,73,no,4.8,4.72,54.39,2.15,7.69,0.33,0.47,0,1.9,2.68,1.08,3,0.25,0,0,3.31,0.25,3,0.25,0.25,0,0,20,1.66,35,15,0.17,0.58,0,0.33,0,0.08,0,0.08,4.55,58.18,11.59,38.57,3.06,2.57,0.83,16.06,1.08,1.16,22.02,77.44,5.96,69.44,4.72,92.98,6.13,75.68,20.53,79.44,0.99,75,15.63,20.26,0.1,0.91,0.08,0,0.25,33.33,0.5,2.32,85.71,1.99,58.33,0.25,33.33,2.07,0,3.48,80.95,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Tete,Fulham,Fulham,RB,29,15000000,30/06/2025,12,1119,0,1.21,0,0.13,19.79,54.07,Netherlands,"Netherlands, Mozambique",right,180,71,no,11.1,8.45,64.76,2.57,50,0.8,1.08,0.4,4.83,6.47,1.53,3,0.24,0,0,1.53,0,0,0,0.1,0,0,15,1.21,13.33,0,0,1.45,22.22,0,0,1.45,22.22,0.08,1.69,61.9,5.63,45.71,1.45,1.69,0.64,31.53,0.72,0.8,40.38,84.66,16.49,78.05,7.4,97.83,9.01,83.93,35.39,89.55,3.54,61.36,17.18,33.79,0.01,0.24,0,0,0,0,0.08,6.11,85.53,1.45,38.89,0.08,0,0.24,0.4,7.08,69.32,0,,0,,0,0,0,0,,,0.72,,,0,0,0,0,0,0
R. Nelson,Fulham,Fulham,"LAMF, LW",24,15000000,30/06/2027,10,415,1,2.13,0,1.13,24.72,42.98,England,"England, Jamaica",right,175,71,yes,5.64,5.86,55.56,0.87,0,0,0,0,2.39,3.88,1.52,1,0.22,0,0,8.02,0.22,1,0.22,0.46,0,0,12,2.6,50,8.333,0,4.55,57.14,4.55,57.14,0,0,0.65,8.67,47.5,15.18,45.71,6.72,4.77,1.3,34.27,2.82,1.73,43.37,89.5,7.37,85.29,15.4,100,12.36,80.7,37.3,94.77,1.95,66.67,18.73,23.74,0.24,1.95,0,0,0,0,1.3,1.73,100,3.25,66.67,0,0,1.52,2.17,3.69,88.24,0,,0,,0,0,0,0,,,0,,,0,0,0,0.65,0,0
Gonçalo Guedes,Wolverhampton Wanderers,Wolverhampton Wanderers,"CF, RW, AMF",27,15000000,30/06/2027,9,197,1,0.26,1,0.33,16.45,41.67,Portugal,Portugal,right,179,68,no,5.48,4.11,55.56,1.83,25,0,0,0,3.2,5.25,1.37,1,0.46,0,0,2.74,0.46,1,0.46,0.12,0,0,3,1.37,66.67,33.333,0.46,0.91,100,0.46,100,0.46,100,0,1.83,50,6.85,40,1.83,1.37,0.46,12.79,1.37,1.83,16.9,75.68,3.65,62.5,3.65,100,6.4,85.71,14.62,78.13,1.37,33.33,15.58,11.55,0.15,0.91,0,0,0,0,0.91,1.83,100,2.28,60,0,0,0.91,0.91,4.11,66.67,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0,0,0
J. Bellegarde,Wolverhampton Wanderers,Wolverhampton Wanderers,"RW, RWF, LW",26,15000000,30/06/2028,11,619,1,0.2,0,0.3,20.65,39.44,France,"France, Haiti",right,172,70,no,5.38,5.38,51.35,2.04,14.29,0.29,0.38,0,2.33,3.04,1.45,2,0.29,0,0,3.05,0.15,1,0.15,0.03,0,0,7,1.02,28.57,14.286,0,2.04,35.71,1.31,44.44,0.73,20,0.58,4.22,48.28,10.9,38.67,2.33,1.89,0.15,16.58,0.73,2.33,20.65,85.21,3.05,71.43,7.42,96.08,6.11,80.95,17.74,90.98,0.87,83.33,17.1,12.45,0.04,0.44,0,0,0,0,0.29,1.31,100,1.6,54.55,0,0,0.58,1.02,2.04,64.29,0,,0,,0,0,0,0,,,0.87,,,0.15,0.15,0,0,0,0
J. Murphy,Newcastle United,Newcastle United,RWF,29,15000000,30/06/2027,10,578,0,0.49,2,1,13.55,51.72,England,"England, Republic of Ireland",right,179,74,no,6.54,4.52,79.31,1.09,14.29,0,0,0.16,2.96,3.96,0.47,1,0.16,0,0,2.18,0,0,0,0.08,0,0,7,1.09,42.86,0,0.31,2.8,16.67,0,0,2.8,16.67,0.47,2.18,57.14,6.38,41.46,1.71,2.49,0.62,23.51,0.62,0.16,32.85,70.14,8.88,66.67,7.32,89.36,10.12,67.69,27.4,78.41,2.8,38.89,18.02,36.31,0.16,0.93,0,0,0.16,0,0.62,3.89,60,4.2,33.33,0.93,0,0.78,0.47,7.01,68.89,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0.47,0,0
K. Lewis-Potter,Brentford,Brentford,"LAMF, LB",23,15000000,30/06/2028,12,938,0,1.09,1,1.77,16.89,50,England,England,right,170,66,no,5.37,4.89,68.63,1.82,26.32,0.1,0.12,0.19,1.92,2.36,0.19,1,0.1,0,0,4.22,0,0,0,0.1,0,0,12,1.15,50,0,0.1,2.88,30,2.88,30,0,0,0.67,4.61,60.42,8.16,43.53,2.88,3.65,0.48,16.7,2.11,0.77,22.74,77.64,4.99,65.38,6.04,95.24,6.81,76.06,17.65,87.5,2.4,60,18.47,25.6,0.17,0.86,0.29,0,0,0,0.38,1.34,64.29,1.82,52.63,0.19,50,1.06,0.96,3.65,68.42,0,,0,,0,0,0,0,,,0.29,,,0.19,0.1,0,0,0,0
I. Ndiaye,Everton,Everton,"LAMF, LW",24,15000000,30/06/2029,12,971,2,1.53,0,0.51,26.6,48.43,France,"France, Senegal",right,180,70,no,7.51,6.67,61.11,0.65,42.86,0.28,0.32,0.09,3.15,3.6,0.93,1,0.09,0,0,6.12,0.19,2,0.19,0.14,0,0,15,1.39,46.67,13.333,0,1.85,35,1.48,31.25,0.37,50,0.09,7.14,66.23,16.31,44.32,3.43,3.71,0.83,14.37,0.56,1.39,24.1,82.31,5.19,71.43,8.16,98.86,6.4,81.16,21.87,86.44,0.56,83.33,15.93,18.81,0.05,0.37,0.28,0,0.19,50,0.19,1.39,80,1.67,55.56,0.28,33.33,0.74,0.46,2.97,75,0,,0,,0,0,0,0,,,0.37,,,0,0,0,0.28,0,0
V. Kristiansen,Leicester City,Leicester City,LB,21,15000000,30/06/2028,11,1043,0,0,0,1.18,17.95,50.48,Denmark,Denmark,left,181,72,no,11.3,10.1,60.68,2.42,28.57,0.26,0.31,0.52,4.92,5.82,0.6,1,0.09,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,1.98,47.83,1.98,47.83,0,0,0,0.95,36.36,3.28,42.11,0.17,1.04,0,26.4,1.29,0.78,35.64,80.39,14.15,70.12,5,98.28,10.61,81.3,29.77,86.96,3.88,46.67,18.46,35.43,0.1,0.95,0,0,0.26,33.33,0.43,4.4,70.59,2.16,44,0.6,14.29,0.17,0.95,6.99,61.73,0,,0,,0,0,0,0,,,0.86,,,0.86,0,0,0.43,0,0
